dataset,n_donors,trial,cell_type,n_cells,k_max,n_genes,dp_variant,prefactor,clip_value,delta,epsilon,delta_F,sigma
aida,50d,5,dendritic_cell,14,2,648,v2,1.0,3.0,1e-05,10,972.0,470.91507152524383
aida,50d,5,dendritic_cell,14,2,648,v2,1.0,3.0,1e-05,100,972.0,47.09150715252438
aida,50d,5,dendritic_cell,14,2,648,v2,1.0,3.0,1e-05,1000,972.0,4.709150715252438
aida,50d,5,dendritic_cell,14,2,648,v2,1.0,3.0,1e-05,10000,972.0,0.4709150715252438
aida,50d,5,dendritic_cell,14,2,648,v2,1.0,3.0,1e-05,100000,972.0,0.04709150715252438
aida,50d,5,dendritic_cell,14,2,648,v2,1.0,3.0,1e-05,1000000,972.0,0.0047091507152524385
aida,50d,5,dendritic_cell,14,2,648,v2,1.0,3.0,1e-05,10000000,972.0,0.0004709150715252438
aida,50d,5,dendritic_cell,14,2,648,v2,1.0,3.0,1e-05,100000000,972.0,4.709150715252438e-05
aida,50d,5,dendritic_cell,14,2,648,v2,1.0,3.0,1e-05,1000000000,972.0,4.7091507152524385e-06
aida,50d,5,double_negative_T_regulatory_cell,53,5,420,v1,4.0,3.0,1e-05,1,1575.0,7630.568288603487
aida,50d,5,double_negative_T_regulatory_cell,53,5,420,v1,4.0,3.0,1e-05,10,1575.0,763.0568288603488
aida,50d,5,double_negative_T_regulatory_cell,53,5,420,v1,4.0,3.0,1e-05,100,1575.0,76.30568288603487
aida,50d,5,double_negative_T_regulatory_cell,53,5,420,v1,4.0,3.0,1e-05,1000,1575.0,7.630568288603487
aida,50d,5,double_negative_T_regulatory_cell,53,5,420,v1,4.0,3.0,1e-05,10000,1575.0,0.7630568288603488
aida,50d,5,double_negative_T_regulatory_cell,53,5,420,v1,4.0,3.0,1e-05,100000,1575.0,0.07630568288603487
aida,50d,5,double_negative_T_regulatory_cell,53,5,420,v1,4.0,3.0,1e-05,1000000,1575.0,0.007630568288603487
aida,50d,5,double_negative_T_regulatory_cell,53,5,420,v1,4.0,3.0,1e-05,10000000,1575.0,0.0007630568288603488
aida,50d,5,double_negative_T_regulatory_cell,53,5,420,v1,4.0,3.0,1e-05,100000000,1575.0,7.630568288603488e-05
aida,50d,5,double_negative_T_regulatory_cell,53,5,420,v1,4.0,3.0,1e-05,1000000000,1575.0,7.630568288603487e-06
aida,50d,5,double_negative_T_regulatory_cell,53,5,420,v2,1.0,3.0,1e-05,1,393.75,1907.6420721508719
aida,50d,5,double_negative_T_regulatory_cell,53,5,420,v2,1.0,3.0,1e-05,10,393.75,190.7642072150872
aida,50d,5,double_negative_T_regulatory_cell,53,5,420,v2,1.0,3.0,1e-05,100,393.75,19.07642072150872
aida,50d,5,double_negative_T_regulatory_cell,53,5,420,v2,1.0,3.0,1e-05,1000,393.75,1.9076420721508718
aida,50d,5,double_negative_T_regulatory_cell,53,5,420,v2,1.0,3.0,1e-05,10000,393.75,0.1907642072150872
aida,50d,5,double_negative_T_regulatory_cell,53,5,420,v2,1.0,3.0,1e-05,100000,393.75,0.019076420721508718
aida,50d,5,double_negative_T_regulatory_cell,53,5,420,v2,1.0,3.0,1e-05,1000000,393.75,0.0019076420721508718
aida,50d,5,double_negative_T_regulatory_cell,53,5,420,v2,1.0,3.0,1e-05,10000000,393.75,0.0001907642072150872
aida,50d,5,double_negative_T_regulatory_cell,53,5,420,v2,1.0,3.0,1e-05,100000000,393.75,1.907642072150872e-05
aida,50d,5,double_negative_T_regulatory_cell,53,5,420,v2,1.0,3.0,1e-05,1000000000,393.75,1.9076420721508717e-06
aida,50d,5,effector_memory_CD4-positive__alpha-beta_T_cell,2356,121,401,v1,4.0,3.0,1e-05,1,781.5463087248322,3786.4396694798834
aida,50d,5,effector_memory_CD4-positive__alpha-beta_T_cell,2356,121,401,v1,4.0,3.0,1e-05,10,781.5463087248322,378.64396694798836
aida,50d,5,effector_memory_CD4-positive__alpha-beta_T_cell,2356,121,401,v1,4.0,3.0,1e-05,100,781.5463087248322,37.864396694798835
aida,50d,5,effector_memory_CD4-positive__alpha-beta_T_cell,2356,121,401,v1,4.0,3.0,1e-05,1000,781.5463087248322,3.786439669479883
aida,50d,5,effector_memory_CD4-positive__alpha-beta_T_cell,2356,121,401,v1,4.0,3.0,1e-05,10000,781.5463087248322,0.37864396694798835
aida,50d,5,effector_memory_CD4-positive__alpha-beta_T_cell,2356,121,401,v1,4.0,3.0,1e-05,100000,781.5463087248322,0.03786439669479883
aida,50d,5,effector_memory_CD4-positive__alpha-beta_T_cell,2356,121,401,v1,4.0,3.0,1e-05,1000000,781.5463087248322,0.0037864396694798834
aida,50d,5,effector_memory_CD4-positive__alpha-beta_T_cell,2356,121,401,v1,4.0,3.0,1e-05,10000000,781.5463087248322,0.0003786439669479883
aida,50d,5,effector_memory_CD4-positive__alpha-beta_T_cell,2356,121,401,v1,4.0,3.0,1e-05,100000000,781.5463087248322,3.786439669479883e-05
aida,50d,5,effector_memory_CD4-positive__alpha-beta_T_cell,2356,121,401,v1,4.0,3.0,1e-05,1000000000,781.5463087248322,3.7864396694798832e-06
aida,50d,5,effector_memory_CD4-positive__alpha-beta_T_cell,2356,121,401,v2,1.0,3.0,1e-05,1,195.38657718120805,946.6099173699708
aida,50d,5,effector_memory_CD4-positive__alpha-beta_T_cell,2356,121,401,v2,1.0,3.0,1e-05,10,195.38657718120805,94.66099173699709
aida,50d,5,effector_memory_CD4-positive__alpha-beta_T_cell,2356,121,401,v2,1.0,3.0,1e-05,100,195.38657718120805,9.466099173699709
aida,50d,5,effector_memory_CD4-positive__alpha-beta_T_cell,2356,121,401,v2,1.0,3.0,1e-05,1000,195.38657718120805,0.9466099173699708
aida,50d,5,effector_memory_CD4-positive__alpha-beta_T_cell,2356,121,401,v2,1.0,3.0,1e-05,10000,195.38657718120805,0.09466099173699709
aida,50d,5,effector_memory_CD4-positive__alpha-beta_T_cell,2356,121,401,v2,1.0,3.0,1e-05,100000,195.38657718120805,0.009466099173699708
aida,50d,5,effector_memory_CD4-positive__alpha-beta_T_cell,2356,121,401,v2,1.0,3.0,1e-05,1000000,195.38657718120805,0.0009466099173699708
aida,50d,5,effector_memory_CD4-positive__alpha-beta_T_cell,2356,121,401,v2,1.0,3.0,1e-05,10000000,195.38657718120805,9.466099173699708e-05
aida,50d,5,effector_memory_CD4-positive__alpha-beta_T_cell,2356,121,401,v2,1.0,3.0,1e-05,100000000,195.38657718120805,9.466099173699708e-06
aida,50d,5,effector_memory_CD4-positive__alpha-beta_T_cell,2356,121,401,v2,1.0,3.0,1e-05,1000000000,195.38657718120805,9.466099173699708e-07
aida,50d,5,erythrocyte,12,3,532,v1,4.0,3.0,1e-05,1,6384.0,30929.236796472804
aida,50d,5,erythrocyte,12,3,532,v1,4.0,3.0,1e-05,10,6384.0,3092.9236796472806
aida,50d,5,erythrocyte,12,3,532,v1,4.0,3.0,1e-05,100,6384.0,309.29236796472804
aida,50d,5,erythrocyte,12,3,532,v1,4.0,3.0,1e-05,1000,6384.0,30.929236796472804
aida,50d,5,erythrocyte,12,3,532,v1,4.0,3.0,1e-05,10000,6384.0,3.0929236796472805
aida,50d,5,erythrocyte,12,3,532,v1,4.0,3.0,1e-05,100000,6384.0,0.30929236796472803
aida,50d,5,erythrocyte,12,3,532,v1,4.0,3.0,1e-05,1000000,6384.0,0.030929236796472803
aida,50d,5,erythrocyte,12,3,532,v1,4.0,3.0,1e-05,10000000,6384.0,0.0030929236796472803
aida,50d,5,erythrocyte,12,3,532,v1,4.0,3.0,1e-05,100000000,6384.0,0.00030929236796472804
aida,50d,5,erythrocyte,12,3,532,v1,4.0,3.0,1e-05,1000000000,6384.0,3.0929236796472806e-05
aida,50d,5,erythrocyte,12,3,532,v2,1.0,3.0,1e-05,1,1596.0,7732.309199118201
aida,50d,5,erythrocyte,12,3,532,v2,1.0,3.0,1e-05,10,1596.0,773.2309199118201
aida,50d,5,erythrocyte,12,3,532,v2,1.0,3.0,1e-05,100,1596.0,77.32309199118201
aida,50d,5,erythrocyte,12,3,532,v2,1.0,3.0,1e-05,1000,1596.0,7.732309199118201
aida,50d,5,erythrocyte,12,3,532,v2,1.0,3.0,1e-05,10000,1596.0,0.7732309199118201
aida,50d,5,erythrocyte,12,3,532,v2,1.0,3.0,1e-05,100000,1596.0,0.07732309199118201
aida,50d,5,erythrocyte,12,3,532,v2,1.0,3.0,1e-05,1000000,1596.0,0.007732309199118201
aida,50d,5,erythrocyte,12,3,532,v2,1.0,3.0,1e-05,10000000,1596.0,0.0007732309199118201
aida,50d,5,erythrocyte,12,3,532,v2,1.0,3.0,1e-05,100000000,1596.0,7.732309199118201e-05
aida,50d,5,erythrocyte,12,3,532,v2,1.0,3.0,1e-05,1000000000,1596.0,7.732309199118201e-06
aida,50d,5,gamma-delta_T_cell,2202,239,420,v1,4.0,3.0,1e-05,1,1840.8965868568519,8918.785471916375
aida,50d,5,gamma-delta_T_cell,2202,239,420,v1,4.0,3.0,1e-05,10,1840.8965868568519,891.8785471916375
aida,50d,5,gamma-delta_T_cell,2202,239,420,v1,4.0,3.0,1e-05,100,1840.8965868568519,89.18785471916375
aida,50d,5,gamma-delta_T_cell,2202,239,420,v1,4.0,3.0,1e-05,1000,1840.8965868568519,8.918785471916376
aida,50d,5,gamma-delta_T_cell,2202,239,420,v1,4.0,3.0,1e-05,10000,1840.8965868568519,0.8918785471916375
aida,50d,5,gamma-delta_T_cell,2202,239,420,v1,4.0,3.0,1e-05,100000,1840.8965868568519,0.08918785471916375
aida,50d,5,gamma-delta_T_cell,2202,239,420,v1,4.0,3.0,1e-05,1000000,1840.8965868568519,0.008918785471916376
aida,50d,5,gamma-delta_T_cell,2202,239,420,v1,4.0,3.0,1e-05,10000000,1840.8965868568519,0.0008918785471916375
aida,50d,5,gamma-delta_T_cell,2202,239,420,v1,4.0,3.0,1e-05,100000000,1840.8965868568519,8.918785471916376e-05
aida,50d,5,gamma-delta_T_cell,2202,239,420,v1,4.0,3.0,1e-05,1000000000,1840.8965868568519,8.918785471916376e-06
aida,50d,5,gamma-delta_T_cell,2202,239,420,v2,1.0,3.0,1e-05,1,460.22414671421296,2229.696367979094
aida,50d,5,gamma-delta_T_cell,2202,239,420,v2,1.0,3.0,1e-05,10,460.22414671421296,222.96963679790937
aida,50d,5,gamma-delta_T_cell,2202,239,420,v2,1.0,3.0,1e-05,100,460.22414671421296,22.296963679790938
aida,50d,5,gamma-delta_T_cell,2202,239,420,v2,1.0,3.0,1e-05,1000,460.22414671421296,2.229696367979094
aida,50d,5,gamma-delta_T_cell,2202,239,420,v2,1.0,3.0,1e-05,10000,460.22414671421296,0.22296963679790938
aida,50d,5,gamma-delta_T_cell,2202,239,420,v2,1.0,3.0,1e-05,100000,460.22414671421296,0.02229696367979094
aida,50d,5,gamma-delta_T_cell,2202,239,420,v2,1.0,3.0,1e-05,1000000,460.22414671421296,0.002229696367979094
aida,50d,5,gamma-delta_T_cell,2202,239,420,v2,1.0,3.0,1e-05,10000000,460.22414671421296,0.00022296963679790938
aida,50d,5,gamma-delta_T_cell,2202,239,420,v2,1.0,3.0,1e-05,100000000,460.22414671421296,2.229696367979094e-05
aida,50d,5,gamma-delta_T_cell,2202,239,420,v2,1.0,3.0,1e-05,1000000000,460.22414671421296,2.229696367979094e-06
aida,50d,5,innate_lymphoid_cell,18,4,395,v1,4.0,3.0,1e-05,1,4062.8571428571427,19683.75166692818
aida,50d,5,innate_lymphoid_cell,18,4,395,v1,4.0,3.0,1e-05,10,4062.8571428571427,1968.3751666928179
aida,50d,5,innate_lymphoid_cell,18,4,395,v1,4.0,3.0,1e-05,100,4062.8571428571427,196.8375166692818
aida,50d,5,innate_lymphoid_cell,18,4,395,v1,4.0,3.0,1e-05,1000,4062.8571428571427,19.68375166692818
aida,50d,5,innate_lymphoid_cell,18,4,395,v1,4.0,3.0,1e-05,10000,4062.8571428571427,1.968375166692818
aida,50d,5,innate_lymphoid_cell,18,4,395,v1,4.0,3.0,1e-05,100000,4062.8571428571427,0.1968375166692818
aida,50d,5,innate_lymphoid_cell,18,4,395,v1,4.0,3.0,1e-05,1000000,4062.8571428571427,0.01968375166692818
aida,50d,5,innate_lymphoid_cell,18,4,395,v1,4.0,3.0,1e-05,10000000,4062.8571428571427,0.001968375166692818
aida,50d,5,innate_lymphoid_cell,18,4,395,v1,4.0,3.0,1e-05,100000000,4062.8571428571427,0.0001968375166692818
aida,50d,5,innate_lymphoid_cell,18,4,395,v1,4.0,3.0,1e-05,1000000000,4062.8571428571427,1.9683751666928178e-05
aida,50d,5,innate_lymphoid_cell,18,4,395,v2,1.0,3.0,1e-05,1,1015.7142857142857,4920.937916732045
aida,50d,5,innate_lymphoid_cell,18,4,395,v2,1.0,3.0,1e-05,10,1015.7142857142857,492.09379167320446
aida,50d,5,innate_lymphoid_cell,18,4,395,v2,1.0,3.0,1e-05,100,1015.7142857142857,49.20937916732045
aida,50d,5,innate_lymphoid_cell,18,4,395,v2,1.0,3.0,1e-05,1000,1015.7142857142857,4.920937916732045
aida,50d,5,innate_lymphoid_cell,18,4,395,v2,1.0,3.0,1e-05,10000,1015.7142857142857,0.4920937916732045
aida,50d,5,innate_lymphoid_cell,18,4,395,v2,1.0,3.0,1e-05,100000,1015.7142857142857,0.04920937916732045
aida,50d,5,innate_lymphoid_cell,18,4,395,v2,1.0,3.0,1e-05,1000000,1015.7142857142857,0.004920937916732045
aida,50d,5,innate_lymphoid_cell,18,4,395,v2,1.0,3.0,1e-05,10000000,1015.7142857142857,0.0004920937916732045
aida,50d,5,innate_lymphoid_cell,18,4,395,v2,1.0,3.0,1e-05,100000000,1015.7142857142857,4.920937916732045e-05
aida,50d,5,innate_lymphoid_cell,18,4,395,v2,1.0,3.0,1e-05,1000000000,1015.7142857142857,4.9209379167320445e-06
aida,50d,5,mature_B_cell,374,20,466,v1,4.0,3.0,1e-05,1,947.7966101694915,4591.8900048287005
aida,50d,5,mature_B_cell,374,20,466,v1,4.0,3.0,1e-05,10,947.7966101694915,459.18900048287003
aida,50d,5,mature_B_cell,374,20,466,v1,4.0,3.0,1e-05,100,947.7966101694915,45.91890004828701
aida,50d,5,mature_B_cell,374,20,466,v1,4.0,3.0,1e-05,1000,947.7966101694915,4.5918900048287
aida,50d,5,mature_B_cell,374,20,466,v1,4.0,3.0,1e-05,10000,947.7966101694915,0.45918900048287004
aida,50d,5,mature_B_cell,374,20,466,v1,4.0,3.0,1e-05,100000,947.7966101694915,0.045918900048287005
aida,50d,5,mature_B_cell,374,20,466,v1,4.0,3.0,1e-05,1000000,947.7966101694915,0.0045918900048287
aida,50d,5,mature_B_cell,374,20,466,v1,4.0,3.0,1e-05,10000000,947.7966101694915,0.0004591890004828701
aida,50d,5,mature_B_cell,374,20,466,v1,4.0,3.0,1e-05,100000000,947.7966101694915,4.5918900048287e-05
aida,50d,5,mature_B_cell,374,20,466,v1,4.0,3.0,1e-05,1000000000,947.7966101694915,4.5918900048287e-06
aida,50d,5,mature_B_cell,374,20,466,v2,1.0,3.0,1e-05,1,236.94915254237287,1147.9725012071751
aida,50d,5,mature_B_cell,374,20,466,v2,1.0,3.0,1e-05,10,236.94915254237287,114.79725012071751
aida,50d,5,mature_B_cell,374,20,466,v2,1.0,3.0,1e-05,100,236.94915254237287,11.479725012071752
aida,50d,5,mature_B_cell,374,20,466,v2,1.0,3.0,1e-05,1000,236.94915254237287,1.147972501207175
aida,50d,5,mature_B_cell,374,20,466,v2,1.0,3.0,1e-05,10000,236.94915254237287,0.11479725012071751
aida,50d,5,mature_B_cell,374,20,466,v2,1.0,3.0,1e-05,100000,236.94915254237287,0.011479725012071751
aida,50d,5,mature_B_cell,374,20,466,v2,1.0,3.0,1e-05,1000000,236.94915254237287,0.001147972501207175
aida,50d,5,mature_B_cell,374,20,466,v2,1.0,3.0,1e-05,10000000,236.94915254237287,0.00011479725012071752
aida,50d,5,mature_B_cell,374,20,466,v2,1.0,3.0,1e-05,100000000,236.94915254237287,1.147972501207175e-05
aida,50d,5,mature_B_cell,374,20,466,v2,1.0,3.0,1e-05,1000000000,236.94915254237287,1.147972501207175e-06
aida,50d,5,memory_B_cell,2599,204,445,v1,4.0,3.0,1e-05,1,1364.5427974947809,6610.944126352994
aida,50d,5,memory_B_cell,2599,204,445,v1,4.0,3.0,1e-05,10,1364.5427974947809,661.0944126352995
aida,50d,5,memory_B_cell,2599,204,445,v1,4.0,3.0,1e-05,100,1364.5427974947809,66.10944126352994
aida,50d,5,memory_B_cell,2599,204,445,v1,4.0,3.0,1e-05,1000,1364.5427974947809,6.610944126352995
aida,50d,5,memory_B_cell,2599,204,445,v1,4.0,3.0,1e-05,10000,1364.5427974947809,0.6610944126352994
aida,50d,5,memory_B_cell,2599,204,445,v1,4.0,3.0,1e-05,100000,1364.5427974947809,0.06610944126352994
aida,50d,5,memory_B_cell,2599,204,445,v1,4.0,3.0,1e-05,1000000,1364.5427974947809,0.006610944126352995
aida,50d,5,memory_B_cell,2599,204,445,v1,4.0,3.0,1e-05,10000000,1364.5427974947809,0.0006610944126352994
aida,50d,5,memory_B_cell,2599,204,445,v1,4.0,3.0,1e-05,100000000,1364.5427974947809,6.610944126352995e-05
aida,50d,5,memory_B_cell,2599,204,445,v1,4.0,3.0,1e-05,1000000000,1364.5427974947809,6.610944126352994e-06
aida,50d,5,memory_B_cell,2599,204,445,v2,1.0,3.0,1e-05,1,341.1356993736952,1652.7360315882486
aida,50d,5,memory_B_cell,2599,204,445,v2,1.0,3.0,1e-05,10,341.1356993736952,165.27360315882487
aida,50d,5,memory_B_cell,2599,204,445,v2,1.0,3.0,1e-05,100,341.1356993736952,16.527360315882486
aida,50d,5,memory_B_cell,2599,204,445,v2,1.0,3.0,1e-05,1000,341.1356993736952,1.6527360315882487
aida,50d,5,memory_B_cell,2599,204,445,v2,1.0,3.0,1e-05,10000,341.1356993736952,0.16527360315882486
aida,50d,5,memory_B_cell,2599,204,445,v2,1.0,3.0,1e-05,100000,341.1356993736952,0.016527360315882485
aida,50d,5,memory_B_cell,2599,204,445,v2,1.0,3.0,1e-05,1000000,341.1356993736952,0.0016527360315882486
aida,50d,5,memory_B_cell,2599,204,445,v2,1.0,3.0,1e-05,10000000,341.1356993736952,0.00016527360315882485
aida,50d,5,memory_B_cell,2599,204,445,v2,1.0,3.0,1e-05,100000000,341.1356993736952,1.6527360315882487e-05
aida,50d,5,memory_B_cell,2599,204,445,v2,1.0,3.0,1e-05,1000000000,341.1356993736952,1.6527360315882485e-06
aida,50d,5,monocyte,1380,99,630,v1,4.0,3.0,1e-05,1,1752.7868852459017,8491.911125865052
aida,50d,5,monocyte,1380,99,630,v1,4.0,3.0,1e-05,10,1752.7868852459017,849.1911125865051
aida,50d,5,monocyte,1380,99,630,v1,4.0,3.0,1e-05,100,1752.7868852459017,84.91911125865052
aida,50d,5,monocyte,1380,99,630,v1,4.0,3.0,1e-05,1000,1752.7868852459017,8.491911125865052
aida,50d,5,monocyte,1380,99,630,v1,4.0,3.0,1e-05,10000,1752.7868852459017,0.8491911125865051
aida,50d,5,monocyte,1380,99,630,v1,4.0,3.0,1e-05,100000,1752.7868852459017,0.08491911125865052
aida,50d,5,monocyte,1380,99,630,v1,4.0,3.0,1e-05,1000000,1752.7868852459017,0.008491911125865052
aida,50d,5,monocyte,1380,99,630,v1,4.0,3.0,1e-05,10000000,1752.7868852459017,0.0008491911125865052
aida,50d,5,monocyte,1380,99,630,v1,4.0,3.0,1e-05,100000000,1752.7868852459017,8.491911125865052e-05
aida,50d,5,monocyte,1380,99,630,v1,4.0,3.0,1e-05,1000000000,1752.7868852459017,8.491911125865051e-06
aida,50d,5,monocyte,1380,99,630,v2,1.0,3.0,1e-05,1,438.1967213114754,2122.977781466263
aida,50d,5,monocyte,1380,99,630,v2,1.0,3.0,1e-05,10,438.1967213114754,212.29777814662629
aida,50d,5,monocyte,1380,99,630,v2,1.0,3.0,1e-05,100,438.1967213114754,21.22977781466263
aida,50d,5,monocyte,1380,99,630,v2,1.0,3.0,1e-05,1000,438.1967213114754,2.122977781466263
aida,50d,5,monocyte,1380,99,630,v2,1.0,3.0,1e-05,10000,438.1967213114754,0.2122977781466263
aida,50d,5,monocyte,1380,99,630,v2,1.0,3.0,1e-05,100000,438.1967213114754,0.02122977781466263
aida,50d,5,monocyte,1380,99,630,v2,1.0,3.0,1e-05,1000000,438.1967213114754,0.002122977781466263
aida,50d,5,monocyte,1380,99,630,v2,1.0,3.0,1e-05,10000000,438.1967213114754,0.0002122977781466263
aida,50d,5,monocyte,1380,99,630,v2,1.0,3.0,1e-05,100000000,438.1967213114754,2.122977781466263e-05
aida,50d,5,monocyte,1380,99,630,v2,1.0,3.0,1e-05,1000000000,438.1967213114754,2.122977781466263e-06
aida,50d,5,mucosal_invariant_T_cell,1655,100,405,v1,4.0,3.0,1e-05,1,937.620578778135,4542.58911439142
aida,50d,5,mucosal_invariant_T_cell,1655,100,405,v1,4.0,3.0,1e-05,10,937.620578778135,454.25891143914197
aida,50d,5,mucosal_invariant_T_cell,1655,100,405,v1,4.0,3.0,1e-05,100,937.620578778135,45.42589114391419
aida,50d,5,mucosal_invariant_T_cell,1655,100,405,v1,4.0,3.0,1e-05,1000,937.620578778135,4.542589114391419
aida,50d,5,mucosal_invariant_T_cell,1655,100,405,v1,4.0,3.0,1e-05,10000,937.620578778135,0.45425891143914193
aida,50d,5,mucosal_invariant_T_cell,1655,100,405,v1,4.0,3.0,1e-05,100000,937.620578778135,0.045425891143914196
aida,50d,5,mucosal_invariant_T_cell,1655,100,405,v1,4.0,3.0,1e-05,1000000,937.620578778135,0.00454258911439142
aida,50d,5,mucosal_invariant_T_cell,1655,100,405,v1,4.0,3.0,1e-05,10000000,937.620578778135,0.00045425891143914196
aida,50d,5,mucosal_invariant_T_cell,1655,100,405,v1,4.0,3.0,1e-05,100000000,937.620578778135,4.5425891143914195e-05
aida,50d,5,mucosal_invariant_T_cell,1655,100,405,v1,4.0,3.0,1e-05,1000000000,937.620578778135,4.5425891143914195e-06
aida,50d,5,mucosal_invariant_T_cell,1655,100,405,v2,1.0,3.0,1e-05,1,234.40514469453376,1135.647278597855
aida,50d,5,mucosal_invariant_T_cell,1655,100,405,v2,1.0,3.0,1e-05,10,234.40514469453376,113.56472785978549
aida,50d,5,mucosal_invariant_T_cell,1655,100,405,v2,1.0,3.0,1e-05,100,234.40514469453376,11.356472785978548
aida,50d,5,mucosal_invariant_T_cell,1655,100,405,v2,1.0,3.0,1e-05,1000,234.40514469453376,1.1356472785978549
aida,50d,5,mucosal_invariant_T_cell,1655,100,405,v2,1.0,3.0,1e-05,10000,234.40514469453376,0.11356472785978548
aida,50d,5,mucosal_invariant_T_cell,1655,100,405,v2,1.0,3.0,1e-05,100000,234.40514469453376,0.011356472785978549
aida,50d,5,mucosal_invariant_T_cell,1655,100,405,v2,1.0,3.0,1e-05,1000000,234.40514469453376,0.001135647278597855
aida,50d,5,mucosal_invariant_T_cell,1655,100,405,v2,1.0,3.0,1e-05,10000000,234.40514469453376,0.00011356472785978549
aida,50d,5,mucosal_invariant_T_cell,1655,100,405,v2,1.0,3.0,1e-05,100000000,234.40514469453376,1.1356472785978549e-05
aida,50d,5,mucosal_invariant_T_cell,1655,100,405,v2,1.0,3.0,1e-05,1000000000,234.40514469453376,1.1356472785978549e-06
aida,50d,5,naive_B_cell,2399,278,366,v1,4.0,3.0,1e-05,1,1726.981612446959,8366.889604405767
aida,50d,5,naive_B_cell,2399,278,366,v1,4.0,3.0,1e-05,10,1726.981612446959,836.6889604405767
aida,50d,5,naive_B_cell,2399,278,366,v1,4.0,3.0,1e-05,100,1726.981612446959,83.66889604405767
aida,50d,5,naive_B_cell,2399,278,366,v1,4.0,3.0,1e-05,1000,1726.981612446959,8.366889604405767
aida,50d,5,naive_B_cell,2399,278,366,v1,4.0,3.0,1e-05,10000,1726.981612446959,0.8366889604405767
aida,50d,5,naive_B_cell,2399,278,366,v1,4.0,3.0,1e-05,100000,1726.981612446959,0.08366889604405768
aida,50d,5,naive_B_cell,2399,278,366,v1,4.0,3.0,1e-05,1000000,1726.981612446959,0.008366889604405767
aida,50d,5,naive_B_cell,2399,278,366,v1,4.0,3.0,1e-05,10000000,1726.981612446959,0.0008366889604405767
aida,50d,5,naive_B_cell,2399,278,366,v1,4.0,3.0,1e-05,100000000,1726.981612446959,8.366889604405768e-05
aida,50d,5,naive_B_cell,2399,278,366,v1,4.0,3.0,1e-05,1000000000,1726.981612446959,8.366889604405768e-06
aida,50d,5,naive_B_cell,2399,278,366,v2,1.0,3.0,1e-05,1,431.74540311173973,2091.722401101442
aida,50d,5,naive_B_cell,2399,278,366,v2,1.0,3.0,1e-05,10,431.74540311173973,209.17224011014417
aida,50d,5,naive_B_cell,2399,278,366,v2,1.0,3.0,1e-05,100,431.74540311173973,20.91722401101442
aida,50d,5,naive_B_cell,2399,278,366,v2,1.0,3.0,1e-05,1000,431.74540311173973,2.0917224011014417
aida,50d,5,naive_B_cell,2399,278,366,v2,1.0,3.0,1e-05,10000,431.74540311173973,0.20917224011014418
aida,50d,5,naive_B_cell,2399,278,366,v2,1.0,3.0,1e-05,100000,431.74540311173973,0.02091722401101442
aida,50d,5,naive_B_cell,2399,278,366,v2,1.0,3.0,1e-05,1000000,431.74540311173973,0.002091722401101442
aida,50d,5,naive_B_cell,2399,278,366,v2,1.0,3.0,1e-05,10000000,431.74540311173973,0.00020917224011014418
aida,50d,5,naive_B_cell,2399,278,366,v2,1.0,3.0,1e-05,100000000,431.74540311173973,2.091722401101442e-05
aida,50d,5,naive_B_cell,2399,278,366,v2,1.0,3.0,1e-05,1000000000,431.74540311173973,2.091722401101442e-06
aida,50d,5,naive_thymus-derived_CD4-positive__alpha-beta_T_cell,11220,571,319,v1,4.0,3.0,1e-05,1,615.7727486148934,2983.299053058421
